Subject Id	Subject Flag	Agreed Hours
LMTCL2010A	C	50
LMTCL2010B	C	50
LMTCL2011A	C	30
LMTCL2011B	C	30
LMTCL2012A	C	50
LMTCL2012B	C	50
LMTCL2013A	C	30
LMTCL2013B	C	30
LMTCL2014A	C	20
LMTCL2014B	C	20
LMTCL2015A	C	30
LMTCL2015B	C	30
LMTCL2016A	C	40
LMTCL2016B	C	40
LMTCL2017A	C	20
LMTCL2017B	C	20
LMTCL2018A	C	20
LMTCL2018B	C	20
LMTCL3001A	C	29
LMTCL3001B	C	40
LMTCL3002A	C	60
LMTCL3002B	C	60
LMTCL3003A	C	18
LMTCL3003B	C	40
LMTCL3004A	C	19
LMTCL3004B	C	20
LMTCL3005A	C	18
LMTCL3005B	C	30
LMTCL3006A	C	36
LMTCL3006B	C	40
LMTCL3007A	C	40
LMTCL3007B	C	40
LMTCL3008A	C	27
LMTCL3008B	C	30
LMTCL3009A	C	50
LMTCL3009B	C	50
LMTCL3010A	C	38
LMTCL3010B	C	40
LMTCL3011A	C	30
LMTCL3011B	C	30
LMTCL3012A	C	40
LMTCL3012B	C	40
LMTCL3013A	C	18
LMTCL3013B	C	30
LMTCL3014A	C	45
LMTCL3014B	C	20
LMTCL4001A	C	90
LMTCL4002A	C	90
LMTCL4003A	C	50
LMTCL4004A	C	40
LMTDC2001A	C	50
LMTDC2002A	C	60
LMTDC2003A	C	60
LMTDC2004A	C	70
LMTDC2005A	C	60
LMTDC2006A	C	60
LMTDC2007A	C	50
LMTDC2008A	C	40
LMTDC2009A	C	40
LMTDC2010A	C	60
LMTDC2011A	C	30
LMTDC2012A	C	60
LMTDC3001A	C	60
LMTDC3002A	C	40
LMTDC3003A	C	70
LMTDE3001A	C	50
LMTDE3002A	C	70
LMTDE3003A	C	70
LMTDE3004A	C	60
LMTDE3005A	C	50
LMTDE3006A	C	50
LMTDE3007A	C	30
LMTDE3008A	C	40
LMTDE3009A	C	30
LMTEMCG01A	C	140
LMTEMCG02A	C	70
LMTEMCG03A	C	140
LMTEMCG04A	C	
LMTEMCG05A	C	
LMTEMCG06A	C	90
LMTEMEW01AA	C	40
LMTEMEW01BA	C	
LMTEMEW02A	C	60
LMTEMFT01A	C	50
LMTEMGN01A	C	60
LMTEMGN02A	C	60
LMTEMGN03A	C	50
LMTEMGN04A	C	50
LMTEMGN05A	C	80
LMTEMGN06A	C	100
LMTEMGN07A	C	80
LMTEMGN08A	C	40
LMTEMGN10A	C	50
LMTEMGN11A	C	50
LMTEMGN12A	C	50
LMTEMHL01A	C	60
LMTEMHL02A	C	60
LMTEMLA01A	C	
LMTEMTX01A	C	70
LMTEW2001A	C	30
LMTEW2002A	C	30
LMTEW2004A	C	50
LMTEW2005A	C	50
LMTEW2006A	C	50
LMTEW2007A	C	30
LMTEW2008A	C	50
LMTEW2009A	C	60
LMTEW2010A	C	60
LMTEW2011A	C	80
LMTEW2012A	C	60
LMTEW2013A	C	80
LMTEW2014A	C	80
LMTEW2015A	C	50
LMTFD2001A	C	80
LMTFD2001B	C	80
LMTFD2002A	C	55
LMTFD2002B	C	80
LMTFD2003A	C	55
LMTFD2003B	C	80
LMTFD2004A	C	18
LMTFD2004B	C	40
LMTFD2005A	C	36
LMTFD2005B	C	40
LMTFD3001A	C	36
LMTFD3001B	C	30
LMTFD3002A	C	54
LMTFD3002B	C	80
LMTFD3003A	C	80
LMTFD3003B	C	80
LMTFD3004A	C	40
LMTFD3004B	C	40
LMTFD4001A	C	80
LMTFD4001B	C	80
LMTFD4002A	C	30
LMTFD4002B	C	30
LMTFD4003A	C	36
LMTFD4003B	C	80
LMTFD4004A	C	24
LMTFD4004B	C	30
LMTFD4005A	C	33
LMTFD4005B	C	30
LMTFD4006A	C	63
LMTFD4006B	C	80
LMTFD4007A	C	30
LMTFD4007B	C	30
LMTFD4008A	C	40
LMTFD4008B	C	40
LMTFD4009A	C	20
LMTFD4009B	C	20
LMTFD4010A	C	80
LMTFD4010B	C	80
LMTFD4011A	C	29
LMTFD4011B	C	40
LMTFD4012A	C	29
LMTFD4012B	C	40
LMTFD4013A	C	80
LMTFD4013B	C	80
LMTFD4014A	C	35
LMTFD4014B	C	40
LMTFD4015A	C	50
LMTFD4015B	C	50
LMTFD4016A	C	60
LMTFD4016B	C	60
LMTFD4017A	C	30
LMTFD4017B	C	30
LMTFD4018A	C	20
LMTFD4018B	C	20
LMTFD4019A	C	28
LMTFD4019B	C	30
LMTFD4020A	C	80
LMTFD4020B	C	80
LMTFD4021A	C	60
LMTFD4021B	C	60
LMTFD5001A	C	33
LMTFD5001B	C	30
LMTFD5002A	C	43
LMTFD5002B	C	50
LMTFD5003A	C	40
LMTFD5003B	C	40
LMTFD5004A	C	50
LMTFD5004B	C	50
LMTFD5005A	C	20
LMTFD5005B	C	20
LMTFD5006A	C	30
LMTFD5006B	C	30
LMTFD5007A	C	50
LMTFD5007B	C	50
LMTFD5008A	C	40
LMTFD5008B	C	40
LMTFD5009A	C	40
LMTFD5009B	C	40
LMTFD5010A	C	50
LMTFD5010B	C	50
LMTFD5011A	C	50
LMTFD5011B	C	50
LMTFD5012A	C	50
LMTFD5012B	C	50
LMTFD5013A	C	40
LMTFD5013B	C	40
LMTFD5014A	C	100
LMTFD5014B	C	100
LMTFD5015A	C	100
LMTFD5015B	C	100
LMTFD5016A	C	60
LMTFD5016B	C	60
LMTFD5017A	C	90
LMTFD5017B	C	90
LMTFD5018A	C	100
LMTFD5018B	C	100
LMTFD5019A	C	100
LMTFD5019B	C	100
LMTFD6001A	C	50
LMTFD6001B	C	50
LMTFD6002A	C	60
LMTFD6002B	C	60
LMTFD6003A	C	80
LMTFD6003B	C	80
LMTFD6004A	C	100
LMTFD6004B	C	100
LMTFD6005A	C	80
LMTFD6005B	C	80
LMTFD6006A	C	100
LMTFD6006B	C	100
LMTFD6007A	C	100
LMTFD6007B	C	100
LMTFD6008A	C	100
LMTFD6008B	C	100
LMTFD6009A	C	60
LMTFD6009B	C	60
LMTFP1001A	C	
LMTFP1001B	C	80
LMTFP2001A	C	50
LMTFP2001B	C	50
LMTFP2002A	C	40
LMTFP2002B	C	40
LMTFP2003A	C	40
LMTFP2003B	C	40
LMTFP2004A	C	40
LMTFP2004B	C	40
LMTFP2005A	C	40
LMTFP2005B	C	40
LMTFP2006A	C	50
LMTFP2006B	C	50
LMTFP2007A	C	
LMTFP2007B	C	60
LMTFP2008A	C	
LMTFP2008B	C	50
LMTFP2009A	C	60
LMTFP2009B	C	60
LMTFP2010A	C	60
LMTFP2010B	C	60
LMTFP2011A	C	50
LMTFP2011B	C	50
LMTFP3001A	C	50
LMTFP3001B	C	50
LMTFP3002A	C	60
LMTFP3002B	C	60
LMTFP3003A	C	60
LMTFP3003B	C	60
LMTFP3004A	C	
LMTFP3004B	C	70
LMTFP3005A	C	
LMTFP3005B	C	70
LMTFP3006A	C	80
LMTFP3006B	C	80
LMTFP4001A	C	80
LMTFP4002A	C	80
LMTFP4003A	C	80
LMTFP4004A	C	80
LMTFP4005A	C	80
LMTFR2001A	C	30
LMTFR2002A	C	50
LMTFR2003A	C	30
LMTFR2004A	C	50
LMTFR2005A	C	40
LMTFR3001A	C	50
LMTFR3002A	C	40
LMTFR3003A	C	40
LMTFR3004A	C	50
LMTFR3005A	C	40
LMTFR3006A	C	50
LMTFT10A	C	
LMTFT11A	C	
LMTFT12A	C	
LMTGN2001A	C	25
LMTGN2001B	C	30
LMTGN2002A	C	30
LMTGN2002B	C	30
LMTGN2003A	C	40
LMTGN2003B	C	40
LMTGN2004A	C	24
LMTGN2004B	C	30
LMTGN2005A	C	30
LMTGN2005B	C	30
LMTGN2006A	C	15
LMTGN2006B	C	20
LMTGN2007A	C	20
LMTGN2007B	C	20
LMTGN2008A	C	18
LMTGN2008B	C	30
LMTGN2009A	C	43
LMTGN2009B	C	50
LMTGN2010A	C	20
LMTGN2010B	C	30
LMTGN2011A	C	
LMTGN3001A	C	30
LMTGN3001B	C	30
LMTGN3002A	C	30
LMTGN3002B	C	30
LMTGN3003A	C	43
LMTGN3003B	C	50
LMTGN3004A	C	40
LMTGN3005A	C	30
LMTGN3005B	C	30
LMTGN3006A	C	
LMTGN3006B	C	10
LMTGN3007B	C	30
LMTGN3008A	C	60
LMTGN3009B	C	50
LMTGN4001A	C	50
LMTGN4002A	C	50
LMTGN4003A	C	60
LMTGN4005A	C	60
LMTGN4006A	C	50
LMTGN4008A	C	50
LMTGN4009A	C	60
LMTGN4010A	C	50
LMTGN4011A	C	50
LMTGN4012A	C	50
LMTGN4013A	C	50
LMTGN4014A	C	60
LMTGN4016A	C	50
LMTGN4018A	C	60
LMTGN4019A	C	60
LMTGN5001A	C	70
LMTGN5001B	C	70
LMTGN5002A	C	40
LMTGN5002B	C	40
LMTGN5003A	C	40
LMTGN5003B	C	60
LMTGN5004A	C	80
LMTGN5005A	C	80
LMTGN5007A	C	60
LMTGN5008A	C	70
LMTGN5010A	C	70
LMTGN5011A	C	80
LMTGN6001A	C	54
LMTGN6001B	C	60
LMTGN6002A	C	
LMTGN6002B	C	80
LMTGN6003A	C	120
LMTGN6003B	C	80
LMTGN6004A	C	
LMTGN6004B	C	80
LMTGN6005A	C	100
LMTGN6006A	C	80
LMTHL2001A	C	40
LMTHL2002A	C	40
LMTHL2003A	C	60
LMTHL2004A	C	40
LMTHL2006A	C	60
LMTHL2007A	C	60
LMTHL2008A	C	60
LMTHL2009A	C	60
LMTHL2010A	C	60
LMTHL2011A	C	40
LMTHL2012A	C	60
LMTHL3001A	C	40
LMTHL3002A	C	40
LMTHRGN01A	C	20
LMTHRGN02A	C	20
LMTHRGN03A	C	30
LMTHRGN04A	C	60
LMTHRGN05A	C	60
LMTHRGN06A	C	
LMTHRGN07A	C	80
LMTHRGN08A	C	30
LMTHRGN09A	C	60
LMTHRGN10A	C	40
LMTLA2001A	C	60
LMTLA2002A	C	60
LMTLA2003A	C	60
LMTLA2004A	C	40
LMTLA2005A	C	40
LMTLA2006A	C	80
LMTLA2007A	C	30
LMTLA2008A	C	40
LMTLA2009A	C	40
LMTLA2010A	C	60
LMTLA2011A	C	40
LMTLA3001A	C	60
LMTLA3002A	C	50
LMTLA4001A	C	50
LMTLA4002A	C	50
LMTLG2000A	C	60
LMTLG2001A	C	60
LMTLG2002A	C	80
LMTLG2003A	C	70
LMTLG2004A	C	70
LMTLG2005A	C	40
LMTLG2006A	C	60
LMTLG3001A	C	60
LMTLG3002A	C	70
LMTLG3003A	C	80
LMTLG3004A	C	60
LMTLG3005A	C	60
LMTLG3006A	C	150
LMTLG3007A	C	200
LMTMF4001A	C	80
LMTMF4002A	C	120
LMTMF4003A	C	80
LMTMF4004A	C	80
LMTMF5001A	C	120
LMTMF5002A	C	120
LMTMF5003A	C	120
LMTMF6001A	C	150
LMTMF6002A	C	100
LMTMF6003A	C	100
LMTMF6004A	C	100
LMTMF6005A	C	150
LMTMF6006A	C	100
LMTMF6007A	C	130
LMTML1001A	C	40
LMTML2001A	C	40
LMTML2002A	C	20
LMTML2003A	C	30
LMTML2004A	C	50
LMTML2005A	C	20
LMTML2006A	C	20
LMTML2007A	C	60
LMTML2008A	C	50
LMTML2009A	C	30
LMTML2010A	C	20
LMTML3001A	C	40
LMTML3002A	C	80
LMTML3003A	C	40
LMTML3004A	C	30
LMTML3005A	C	40
LMTML3006A	C	60
LMTML4001A	C	90
LMTML4002A	C	40
LMTML4003A	C	15
LMTML4004A	C	30
LMTML4005A	C	40
LMTML4006A	C	40
LMTML4007A	C	40
LMTML4008A	C	90
LMTML4009A	C	40
LMTML4010A	C	40
LMTMTGN01A	C	60
LMTMTGN02A	C	
LMTMTLA01A	C	
LMTPDCL01A	C	250
LMTPDCL02A	C	100
LMTPDCL03A	C	220
LMTPDCL04A	C	60
LMTPDCL05A	C	150
LMTPDCL06A	C	250
LMTPDCL07A	C	250
LMTPDCL08A	C	40
LMTPDCL09A	C	100
LMTPDCL10A	C	100
LMTPDCL11A	C	100
LMTPDFT01A	C	40
LMTPDFT02A	C	80
LMTPDFT03A	C	40
LMTPDFT04A	C	40
LMTPDFT05A	C	40
LMTPDFT06A	C	80
LMTPDFT07A	C	80
LMTPDFT08A	C	100
LMTPDFT09A	C	
LMTPDFT10A	C	80
LMTPDGN01A	C	50
LMTPDHL01A	C	120
LMTPDHL02A	C	
LMTPDHL03A	C	80
LMTPDHL04A	C	100
LMTPDHL05A	C	100
LMTPDHL06A	C	100
LMTPDHL07A	C	100
LMTPDHL08A	C	100
LMTPDHM01A	C	30
LMTPDHM02A	C	40
LMTPDHM03A	C	50
LMTPDHM04A	C	40
LMTPDLG01A	C	80
LMTPDLG02A	C	80
LMTPDLG03A	C	100
LMTPDLG04A	C	
LMTPDLG05A	C	
LMTPDLG06A	C	
LMTPDMF01A	C	
LMTPDMF02A	C	
LMTPDMF03A	C	
LMTPDMF04A	C	
LMTPDMF05A	C	
LMTPDMF06A	C	
LMTPDMF07A	C	
LMTPDMF08A	C	
LMTPDMF09A	C	
LMTPDMF10A	C	
LMTPDMF11A	C	
LMTPDMF12A	C	
LMTPDTF01AA	C	40
LMTPDTF01BA	C	60
LMTPDTF02AA	C	40
LMTPDTF02BA	C	60
LMTPDTF03AA	C	40
LMTPDTF03BA	C	80
LMTPDTF04AA	C	20
LMTPDTF04BA	C	40
LMTPDTF05A	C	40
LMTPDTX01A	C	40
LMTPDTX02A	C	120
LMTPDTX03A	C	100
LMTPDTX04A	C	100
LMTPDTX05A	C	100
LMTPDTX06A	C	100
LMTPDTX07A	C	120
LMTPDTX08A	C	120
LMTPDTX09A	C	120
LMTPDTX10A	C	210
LMTPRCG01A	C	80
LMTPRCG02A	C	60
LMTPRCG03A	C	40
LMTPRCL01AA	C	80
LMTPRCL01BA	C	80
LMTPRCL01CA	C	80
LMTPRCL01DA	C	100
LMTPRCL02AA	C	20
LMTPRCL02BA	C	20
LMTPRCL02CA	C	20
LMTPRCL03AA	C	20
LMTPRCL03BA	C	20
LMTPRCL03CA	C	20
LMTPRCL03DA	C	30
LMTPRCL04AA	C	20
LMTPRCL04BA	C	20
LMTPRCL04CA	C	20
LMTPRCL05AA	C	40
LMTPRCL05BA	C	50
LMTPRCL06AA	C	10
LMTPRCL06BA	C	10
LMTPRCL07AA	C	10
LMTPRCL07BA	C	20
LMTPRCL08AA	C	10
LMTPRCL08BA	C	10
LMTPRCL09AA	C	20
LMTPRCL09BA	C	20
LMTPRCL10AA	C	20
LMTPRCL10BA	C	20
LMTPRCL11A	C	120
LMTPRCL12A	C	120
LMTPRCL13A	C	30
LMTPRCL14A	C	120
LMTPRCL15A	C	90
LMTPRDC01A	C	80
LMTPRDC02A	C	60
LMTPRDC03A	C	85
LMTPRDC04A	C	140
LMTPRDC05A	C	60
LMTPRDC06A	C	135
LMTPRDC07A	C	60
LMTPRDC08A	C	60
LMTPRDC09A	C	130
LMTPRDC10A	C	60
LMTPREW01AA	C	20
LMTPREW01BA	C	49
LMTPREW02A	C	33
LMTPREW03A	C	60
LMTPREW04A	C	43
LMTPREW05A	C	39
LMTPREW06A	C	40
LMTPREW07A	C	35
LMTPREW08A	C	5
LMTPREW09A	C	
LMTPREW10A	C	33
LMTPREW11A	C	60
LMTPREW12AA	C	
LMTPREW12BA	C	
LMTPREW13A	C	60
LMTPRFR01A	C	20
LMTPRFR02A	C	40
LMTPRFR03A	C	20
LMTPRFR04A	C	20
LMTPRFR05A	C	40
LMTPRFR06A	C	30
LMTPRFR07A	C	30
LMTPRFR08A	C	40
LMTPRFR09A	C	40
LMTPRFR10A	C	40
LMTPRFR11A	C	40
LMTPRFT01AA	C	60
LMTPRFT01BA	C	80
LMTPRFT02AA	C	60
LMTPRFT02BA	C	
LMTPRFT03AA	C	80
LMTPRFT03BA	C	80
LMTPRFT03CA	C	80
LMTPRFT03DA	C	80
LMTPRFT04A	C	
LMTPRFT05A	C	
LMTPRFT06AA	C	60
LMTPRFT06BA	C	80
LMTPRFT06CA	C	80
LMTPRFT06DA	C	80
LMTPRFT07A	C	80
LMTPRFT08AA	C	60
LMTPRFT08BA	C	80
LMTPRFT08CA	C	80
LMTPRFT09AA	C	60
LMTPRFT09BA	C	80
LMTPRFT10A	C	100
LMTPRFT11A	C	80
LMTPRFT12A	C	80
LMTPRGN01A	C	50
LMTPRGN02A	C	60
LMTPRGN03A	C	80
LMTPRGN04A	C	80
LMTPRGN05A	C	80
LMTPRGN06A	C	60
LMTPRGN07A	C	80
LMTPRGN08A	C	100
LMTPRGN09A	C	40
LMTPRGN10A	C	40
LMTPRGN11A	C	100
LMTPRGN12A	C	60
LMTPRGN13A	C	60
LMTPRGN14A	C	100
LMTPRGN15A	C	30
LMTPRGN16A	C	40
LMTPRGN17A	C	60
LMTPRGN18A	C	40
LMTPRHL01A	C	40
LMTPRHL02A	C	
LMTPRHL03A	C	60
LMTPRHL04A	C	40
LMTPRHL05A	C	60
LMTPRHL06A	C	60
LMTPRHL07A	C	60
LMTPRHL08A	C	60
LMTPRHL09A	C	60
LMTPRHL10A	C	60
LMTPRHL11A	C	40
LMTPRHL12A	C	60
LMTPRHL13A	C	
LMTPRHL14A	C	40
LMTPRHM01AA	C	60
LMTPRHM01BA	C	60
LMTPRHM02A	C	
LMTPRHM03A	C	50
LMTPRHM04A	C	90
LMTPRHM05A	C	70
LMTPRHM06A	C	25
LMTPRHM07A	C	40
LMTPRHM08A	C	15
LMTPRHM09A	C	120
LMTPRHM10A	C	50
LMTPRLA01A	C	60
LMTPRLA02A	C	80
LMTPRLA03A	C	80
LMTPRLA04A	C	80
LMTPRLA05A	C	15
LMTPRLA06A	C	80
LMTPRLA07A	C	100
LMTPRLA08A	C	80
LMTPRLA09A	C	130
LMTPRLA10A	C	80
LMTPRLA11A	C	100
LMTPRLG01A	C	
LMTPRLG02AA	C	20
LMTPRLG02BA	C	20
LMTPRLG03AA	C	30
LMTPRLG03BA	C	30
LMTPRLG03CA	C	30
LMTPRLG04AA	C	50
LMTPRLG04BA	C	50
LMTPRLG04CA	C	50
LMTPRLG05AA	C	40
LMTPRLG05BA	C	40
LMTPRLG06AA	C	40
LMTPRLG06BA	C	40
LMTPRLG06CA	C	40
LMTPRLG07AA	C	50
LMTPRLG07BA	C	50
LMTPRLG07CA	C	50
LMTPRLG08A	C	60
LMTPRLG09A	C	60
LMTPRLG10A	C	40
LMTPRMF01A	C	
LMTPRMF02A	C	
LMTPRTF01AA	C	20
LMTPRTF01BA	C	40
LMTPRTF01CA	C	40
LMTPRTF02AA	C	20
LMTPRTF02BA	C	60
LMTPRTF02CA	C	80
LMTPRTF03AA	C	40
LMTPRTF03BA	C	60
LMTPRTF04AA	C	10
LMTPRTF04BA	C	20
LMTPRTF05AA	C	20
LMTPRTF05BA	C	40
LMTPRTF05CA	C	60
LMTPRTF06AA	C	30
LMTPRTF06BA	C	60
LMTPRTF06CA	C	80
LMTPRTF07AA	C	20
LMTPRTF07BA	C	60
LMTPRTF08AA	C	20
LMTPRTF08BA	C	60
LMTPRTF09AA	C	20
LMTPRTF09BA	C	30
LMTPRTF10AA	C	40
LMTPRTF10BA	C	60
LMTPRTF11AA	C	20
LMTPRTF11BA	C	30
LMTPRTF12AA	C	40
LMTPRTF12BA	C	60
LMTPRTF13A	C	40
LMTPRTF14A	C	40
LMTPRTF15AA	C	40
LMTPRTF15BA	C	60
LMTPRTF16AA	C	20
LMTPRTF16BA	C	40
LMTPRTF17A	C	40
LMTPRTF18A	C	40
LMTPRTX01AA	C	100
LMTPRTX01BA	C	100
LMTPRTX02A	C	120
LMTPRTX03A	C	20
LMTPRTX04A	C	80
LMTPUHM01A	C	30
LMTQAGN01A	C	40
LMTQAGN02A	C	80
LMTQAGN03A	C	
LMTSMGN01A	C	100
LMTSMHM01A	C	
LMTTD4001A	C	80
LMTTD4003A	C	80
LMTTD4004A	C	80
LMTTD4005A	C	80
LMTTD4006A	C	20
LMTTD4007A	C	100
LMTTD4008A	C	50
LMTTD4009A	C	50
LMTTD4010A	C	60
LMTTD4011A	C	20
LMTTD4012A	C	30
LMTTD4013A	C	60
LMTTD5001A	C	120
LMTTD5002A	C	120
LMTTD5003A	C	120
LMTTD5004A	C	120
LMTTD5005A	C	120
LMTTD5006A	C	50
LMTTD5007A	C	100
LMTTD5008A	C	60
LMTTD5009A	C	20
LMTTD5010A	C	100
LMTTD5011A	C	120
LMTTD6001A	C	80
LMTTD6002A	C	80
LMTTD6003A	C	60
LMTTD6004A	C	100
LMTTF2001A	C	40
LMTTF2003A	C	50
LMTTF2004A	C	60
LMTTF2005A	C	60
LMTTF2006A	C	60
LMTTF2007A	C	60
LMTTF2008A	C	50
LMTTF2009A	C	40
LMTTF2010A	C	60
LMTTF2011A	C	60
LMTTF2012A	C	40
LMTTF2013A	C	40
LMTTF2014A	C	60
LMTTF2016A	C	60
LMTTF2017A	C	40
LMTTF2018A	C	50
LMTTF2019A	C	40
LMTTF3001A	C	50
LMTTF3002A	C	40
LMTTF3003A	C	60
LMTTF3004A	C	60
LMTTF3005A	C	60
LMTTF3006A	C	60
LMTTN2001A	C	
LMTTN2001B	C	50
LMTTN2002A	C	
LMTTN2002B	C	50
LMTTN2003A	C	
LMTTN2003B	C	40
LMTTN2004A	C	
LMTTN2004B	C	50
LMTTN2005A	C	
LMTTN2005B	C	50
LMTTN2006A	C	
LMTTN2006B	C	40
LMTTN2007A	C	
LMTTN2007B	C	50
LMTTN2008A	C	
LMTTN2008B	C	50
LMTTN2009A	C	
LMTTN2009B	C	50
LMTTN2010A	C	
LMTTN2010B	C	50
LMTTN2011A	C	
LMTTN2011B	C	50
LMTTX1001A	C	
LMTTX1001B	C	40
LMTTX2001A	C	50
LMTTX2001B	C	50
LMTTX2002A	C	
LMTTX2002B	C	50
LMTTX2003A	C	
LMTTX2003B	C	50
LMTTX2004A	C	
LMTTX2004B	C	50
LMTTX2005A	C	
LMTTX2005B	C	50
LMTTX2006A	C	
LMTTX2006B	C	50
LMTTX2007A	C	
LMTTX2007B	C	50
LMTTX2008A	C	50
LMTTX2008B	C	50
LMTTX2009A	C	
LMTTX2009B	C	30
LMTTX2010A	C	40
LMTTX2010B	C	40
LMTTX2011A	C	30
LMTTX2011B	C	30
LMTTX2012A	C	
LMTTX2012B	C	50
LMTTX2013A	C	
LMTTX2013B	C	50
LMTTX2014A	C	50
LMTTX2014B	C	50
LMTTX2015A	C	50
LMTTX2015B	C	50
LMTTX2016A	C	
LMTTX2016B	C	30
LMTTX2017A	C	
LMTTX2017B	C	30
LMTTX2018A	C	60
LMTTX2018B	C	60
LMTTX2019B	C	50
LMTTX3001A	C	
LMTTX3001B	C	50
LMTTX3002A	C	
LMTTX3002B	C	40
LMTTX3003A	C	
LMTTX3004A	C	60
LMTTX3004B	C	60
LMTTX3005A	C	60
LMTTX3005B	C	60
LMTTX3006A	C	40
LMTTX3006B	C	40
LMTTX3007A	C	
LMTTX3007B	C	50
LMTTX3008A	C	
LMTTX3008B	C	40
LMTTX3009A	C	50
LMTTX3009B	C	50
LMTTX3010A	C	40
LMTTX3010B	C	40
LMTTX3011A	C	50
LMTTX3012A	C	50
LMTTX3013A	C	50
LMTTX3014A	C	50
LMTTX3015A	C	50
LMTTX3016A	C	50
LMTTX3017A	C	50
LMTTX3018A	C	50
LMTTX3019A	C	50
LMTTX3020A	C	50
LMTTX3021A	C	40
LMTTX3022A	C	50
LMTTX4001A	C	50
LMTTX4002A	C	50
LMTTX4003A	C	70
LMTTX4004A	C	60
LMTTX4005A	C	60
LMTTX5001A	C	70
LMTWDEW01A	C	40
LMTWDGN01A	C	40
LMXPRDCG-04A	C	20
LMXPRDCG-05A	C	20
LMXPRDCG-06A	C	7
LMXPRDCG-10A	C	20
LMXPRLAU-01A	C	18
LMXPRLAU-02A	C	18
LMXPRLAU-04A	C	20
LMXPRLAU-06A	C	18
LMXPRLAU-08A	C	15
LMXPRLAU-11A	C	20
MARA001	C	60
MARA002	C	60
MARA003	C	30
MARA004	C	20
MARA005	C	60
MARA006	C	50
MARA007	C	60
MARA008	C	40
MARA009	C	60
MARA010	C	50
MARA011	C	25
MARA012	C	60
MARA013	C	60
MARA014	C	20
MARA015	C	40
MARA016	C	60
MARA017	C	60
MARA018	C	35
MARA019	C	35
MARA020	C	35
MARA021	C	35
MARA022	C	30
MARA023	C	60
MARA024	C	20
MARA025	C	50
MARA3001A	C	60
MARA3002A	C	60
MARA4001A	C	30
MARA4002A	C	20
MARA5001A	C	60
MARA5002A	C	50
MARA6001A	C	60
MARB001	C	20
MARB002	C	15
MARB003	C	60
MARB004	C	50
MARB005	C	20
MARB006	C	30
MARB007	C	40
MARB008	C	35
MARB009	C	20
MARB010	C	40
MARB011	C	20
MARB012	C	30
MARB013	C	60
MARB014	C	50
MARB015	C	20
MARB016	C	20
MARB017	C	40
MARB018	C	40
MARB019	C	30
MARB020	C	40
MARB021	C	25
MARB022	C	20
MARB023	C	40
MARB024	C	40
MARB025	C	20
MARB026	C	30
MARB027	C	40
MARB028	C	65
MARB029	C	50
MARB030	C	30
MARB031	C	30
MARB032	C	40
MARB033	C	
MARB034	C	35
MARB035	C	20
MARB036	C	40
MARB037	C	30
MARB038	C	60
MARB039	C	50
MARB040	C	25
MARB041	C	20
MARB042	C	40
MARB043	C	30
MARB044	C	40
MARB045	C	40
MARB046	C	40
MARB047	C	20
MARB048	C	30
MARB049	C	50
MARB050	C	70
MARB051	C	30
MARB052	C	50
MARB053	C	20
MARB054	C	30
MARB055	C	20
MARB1001A	C	20
MARB2001A	C	15
MARB2002A	C	60
MARB3001A	C	20
MARB3002A	C	20
MARB3003A	C	40
MARB3004A	C	50
MARB3005A	C	20
MARB3006A	C	30
MARB3007A	C	40
MARB4001A	C	35
MARB4002A	C	40
MARB4003A	C	20
MARB4004A	C	30
MARB4005A	C	40
MARB4006A	C	20
MARB4007A	C	30
MARB5001A	C	60
MARB5002A	C	50
MARB6001A	C	40
MARC001	C	50
MARC002	C	20
MARC003	C	20
MARC004	C	20
MARC005	C	20
MARC006	C	20
MARC007	C	60
MARC008	C	30
MARC009	C	40
MARC010	C	15
MARC011	C	30
MARC012	C	30
MARC013	C	20
MARC014	C	20
MARC015	C	50
MARC016	C	20
MARC017	C	20
MARC018	C	40
MARC019	C	20
MARC020	C	20
MARC021	C	20
MARC022	C	20
MARC023	C	40
MARC024	C	30
MARC025	C	30
MARC026	C	30
MARC027	C	30
MARC028	C	20
MARC029	C	40
MARC030	C	35
MARC031	C	25
MARC032	C	60
MARC033	C	50
MARC034	C	20
MARC035	C	25
MARC036	C	25
MARC037	C	35
MARC038	C	30
MARC039	C	60
MARC040	C	30
MARC041	C	50
MARC042	C	25
MARC043	C	20
MARC044	C	20
MARC045	C	30
MARC046	C	40
MARC047	C	30
MARC048	C	30
MARC049	C	20
MARC050	C	20
MARC051	C	20
MARC052	C	20
MARC053	C	50
MARC054	C	20
MARC055	C	30
MARC056	C	25
MARC057	C	60
MARC058	C	40
MARC059	C	20
MARC060	C	35
MARC061	C	25
MARC062	C	20
MARC1001A	C	20
MARC2001A	C	50
MARC2002A	C	20
MARC2003A	C	20
MARC2004A	C	20
MARC2005A	C	20
MARC2006A	C	20
MARC2007A	C	60
MARC3001A	C	30
MARC3002A	C	40
MARC3003A	C	30
MARC3004A	C	30
MARC3005A	C	40
MARC3006A	C	20
MARC3007A	C	15
MARC3008A	C	30
MARC4001A	C	30
MARC4002A	C	30
MARC4003A	C	20
MARC4004A	C	20
MARC4005A	C	50
MARC4006A	C	20
MARC4007A	C	20
MARC5001A	C	40
MARD001	C	80
MARD002	C	20
MARD003	C	40
MARD004	C	80
MARD005	C	20
MARD006	C	40
MARD5001A	C	80
MARD5002A	C	20
MARD6001A	C	40
MARE001	C	40
MARE002	C	10
